Gauge	q_mean	runoff_ratio	slope_fdc	baseflow_index	stream_elas	q5	q95	high_q_freq	high_q_dur	low_q_freq	low_q_dur	zero_q_freq	hfd_mean	HUC2	Years	Mean	Std	sd_Qann-QBar	sd_Qmon-Qann	sd_Qday-Qmon	Med	fdc20	fdc80	Dry	PctDry	AREA_(KM^2)	LAT	LONG	GAGE_NAME
10310500	0.328792731915134	0.22349078725473698	1.42749750155694	0.8083864454055341	1.2062471478561299	0.0693888227656302	0.929314590611092	0.55	2.75	13.85	10.2592592592593	0.0	168.75	16.0	26.0	5.005944719907137	5.147607777182452	0.5667223590349618	0.5055294995684264	0.2406337006249803	3.7	1.3184324576645343	0.3795487378125175	0.0	0.0	39.49	39.11324000000001	-119.79823999999999	                  CLEAR CREEK NEAR CARSON CITY, NV
10316500	1.6889258173317399	0.7635231803148721	0.684407163028439	0.511318498064371	1.68911784362514	0.10952561102333301	9.2530257588678	65.65	41.03125	207.5	59.28571428571429	0.0	245.85	16.0	35.0	45.073990926157855	87.87138506402731	0.4115571593567268	1.5695260552651855	0.3669438016792873	8.3	1.2645873779710353	0.08652439954538663	0.0	0.0	64.78	40.69076	-115.477	                        LAMOILLE C NR LAMOILLE, NV
10329500	0.181439059785508	0.133455268305941	0.863042412797217	0.6064731243328599	2.13884801532806	0.0290669452300526	0.7740419859410269	30.3	11.433962264150901	65.15	16.9220779220779	0.0	203.85	16.0	34.0	39.04210483935919	79.71595372682891	0.6811871601412519	1.0322188114679725	0.4452963779082396	11.0	1.1782151651215942	0.17929361208372085	0.0	0.0	454.52	41.534620000000004	-117.41791	                   MARTIN C NR PARADISE VALLEY, NV
10336645	1.9582258886616102	0.579424357104097	1.27488134702864	0.499948904808897	1.43705292313108	0.0836329395672294	9.73637206902074	66.25	16.358024691358	191.5	62.7868852459016	0.0	215.55	16.0	33.0	16.525565419397704	32.56226410790131	0.5194198795789958	1.429293265529893	0.5531495496431115	3.2	1.331270636838632	0.0665635318419316	0.0	0.0	19.6	39.05185	-120.11851999999999	                         GENERAL C NR MEEKS BAY CA
10336660	2.77832682435315	0.744623624561515	1.5580964670481598	0.5473570563607321	1.4416528810512799	0.12314977578265801	12.807576681396402	60.9	16.9166666666667	178.35	69.9411764705882	0.0	222.6	16.0	34.0	36.26480956598747	67.80130291665824	0.4919771947165478	1.2972527374313914	0.5551750233067508	9.3	1.5717716618994664	0.07445234187944841	0.0	0.0	29.8	39.107409999999994	-120.16214	                      BLACKWOOD C NR TAHOE CITY CA
10336740	0.242687342346007	0.131197200551597	1.81970814920361	0.67176575249766	1.9498682175411002	0.0132486040372679	1.01572630952387	19.7	11.939393939393899	107.5	30.281690140845104	0.0290212183436003	197.55	16.0	27.0	0.5359125937943551	0.80133463718729	0.8200575890507978	0.9616703633962088	0.4642451137811282	0.27	1.306183150210873	0.14927807430981407	1.0	2.0	5.54	39.06658	-119.93546	                   Logan House Ck nr Glenbrook, NV
10343500	0.9520345788263149	0.3707455892318521	0.9311010700333309	0.589456386072381	1.88861108123006	0.132966062258087	4.1662699507533905	28.45	14.973684210526303	77.4	29.207547169811303	0.0	208.55	16.0	35.0	11.670353566958735	22.771219271921534	0.6700729582511772	1.056469330994206	0.44922354192632935	4.1	1.1139336889334543	0.17994313436617346	0.0	0.0	27.6	39.43157	-120.23798000000001	                           SAGEHEN C NR TRUCKEE CA
10348850	1.4317715651514797	0.5709086032065129	0.9641990947571899	0.71987999000154	1.29030823877907	0.447388422644765	4.57614443733779	2.9	3.86666666666667	4.2	12.0	0.0	215.5	16.0	26.0	10.900616048862648	18.783280776376095	0.5304456022252441	0.6865368577459491	0.2394785782207381	7.0	1.1008552127888245	0.431168291675623	0.0	0.0	19.14	39.35435	-119.85852	                   GALENA C AT GALENA C STATE PARK
10396000	0.5546489051931429	0.35546681187301205	1.06147669914894	0.657176195331978	1.4947427193055502	0.13415018400974701	1.94656542866557	14.5	4.603174603174599	9.05	3.6938775510204103	0.0	219.55	17.0	35.0	133.81473354231974	174.62717758289418	0.4182456386135349	0.90510219522206	0.39477323278045257	60.0	1.4572386376148188	0.2839747088685288	0.0	0.0	528.89	42.79083	-118.8675	         DONNER UND BLITZEN RIVER NR FRENCHGLEN OR
11098000	0.660348121195105	0.335934147057468	0.664395720883832	0.401117370043175	2.03255834734897	0.00541460067814524	2.5307372734808395	44.95	12.842857142857099	213.45	52.7037037037037	0.00287474332648871	147.35	18.0	34.0	10.8787664063129	51.439929761976735	1.1806619350831964	1.3165486514477192	0.9143146255965868	2.1	0.6618397464460554	0.04044576228281449	1.0	0.0	41.57	34.222229999999996	-118.17756999999999	                        ARROYO SECO NR PASADENA CA
11124500	0.360269331522264	0.17555357070091798	0.722058752809422	0.43549953791738205	1.78352296673752	0.0	1.52016755388632	64.85	21.9830508474576	227.45	74.57377049180329	0.262422997946612	149.25	18.0	34.0	23.448098075529426	98.53106722817198	1.209834693270186	1.5964986525222875	1.3164546242291426	2.4	0.6823581148655162	0.0	1.0	28.0	191.52	34.59666	-119.90875	                     SANTA CRUZ C NR SANTA YNEZ CA
11141280	0.43920410539579796	0.23316453635899398	0.812601220578118	0.595575627700928	1.8094689338929901	0.0543582791086569	1.6307483732597101	19.7	7.725490196078429	69.05	27.62	0.0	148.85	18.0	35.0	9.677288798498124	25.656672644051465	0.8819833695437154	1.0059775742649582	0.6437494809711054	3.7	0.899012128412475	0.20666945480746554	0.0	0.0	54.01	35.23553	-120.47238999999999	                       LOPEZ C NR ARROYO GRANDE CA
11143000	2.02225567636287	0.712873135830549	1.06388173864379	0.532805114830656	1.89895362594327	0.150109104030023	8.63735898594376	35.6	8.37647058823529	124.5	27.0652173913043	0.0	144.6	18.0	35.0	101.63048341677091	226.33791808626486	0.6966573754140465	1.1848749219363508	0.6211071580785585	29.0	1.0567695477701369	0.13775394477450387	0.0	0.0	120.61	36.2458	-121.77328999999999	                           BIG SUR R NR BIG SUR CA
11148900	0.9961482485836609	0.435278172090568	0.53496946366801	0.302933869401366	2.12652328341167	0.0	4.39649837779867	103.5	30.895522388059696	245.45	90.9074074074074	0.347843942505133	137.6	18.0	35.0	165.20233573216527	724.6886542473611	0.8151958585118828	1.810583473464607	1.674930584117786	6.6	0.6113715012101678	0.0	1.0	34.0	403.45	35.788579999999996	-121.09381	            NACIMIENTO R BL SAPAQUE C NR BRYSON CA
11151300	0.0659975779212706	0.0495185704499369	0.375664195518718	0.292396033456659	2.52736170095384	0.00012871844114491202	0.213189918146238	48.55	10.7888888888889	254.45	57.179775280898895	0.0119096509240246	137.25	18.0	34.0	14.948031242450993	95.35501529471684	1.2090691690358701	1.6898336833550718	1.0970786633806615	1.6	0.441529716719924	0.01605562606254269	1.0	2.0	608.23	36.26802	-121.0663	    SAN LORENZO C BL BITTERWATER C NR KING CITY CA
11162500	0.8823425081552391	0.327767176258321	0.7563433678883169	0.400732564446409	2.33443669087423	0.024698331409595004	3.8447069227602797	45.2	9.22448979591837	196.15	35.6636363636364	0.0	136.9	18.0	35.0	42.3063954943681	144.09317728331203	0.8534185465979954	1.557809293119879	0.8307032013001774	6.9	0.7800239092548815	0.0567290115821732	0.0	0.0	118.87	37.26078	-122.32886	                       PESCADERO C NR PESCADERO CA
11176400	0.256928622978392	0.174046185483211	0.426153990616751	0.286166578558115	2.82136097400985	0.0	1.0695096312063501	108.2	28.4736842105263	257.55	66.8961038961039	0.42039698836413397	139.7	18.0	35.0	36.37835810387994	185.05028508837384	1.1094007111526882	1.9433363808819857	1.6227134016220508	1.2	0.4123330678412397	0.0	1.0	39.0	338.56	37.56132	-121.68383999999999	           ARROYO VALLE BL LANG CN NR LIVERMORE CA
11180500	0.28147869719480395	0.189126816856392	0.119131956132042	0.314548196102059	2.9692772499858906	0.0	1.40839052786526	142.0	16.5116279069767	267.25	53.45	0.611225188227242	138.3	18.0	35.0	2.8392772215269044	12.760106846743453	1.1049102076260242	2.111397122863276	2.803261948700924	0.0	0.5283034670328278	0.0	1.0	57.99999999999999	24.32	37.60605	-122.02385	                             DRY C A UNION CITY CA
11180960	0.47044873237107204	0.286983068919357	0.53367590124875	0.339357258390731	2.60275082270113	0.0	2.27437301711044	108.35	20.836538461538503	244.55	44.871559633027495	0.314989733059548	139.25	18.0	34.0	3.0036114018841786	14.374410412548833	0.9397265273421868	1.7943961092116425	1.8991646613719508	0.12	0.6325718429514888	0.0	1.0	30.0	15.06	37.71771	-122.05441	          CULL C AB CULL C RES NR CASTRO VALLEY CA
11224500	0.06471477055073199	0.0495105305523598	0.25464435752026	0.34004232685797603	4.213571045022009	0.0	0.276851419638565	147.65	59.06	273.7	81.7014925373134	0.47460643394935	155.2	18.0	35.0	6.374069148936151	46.37103156317242	1.61145989465162	2.0544444710680434	1.801195855877291	0.02	0.3294598710700353	0.0	1.0	49.0	247.44	36.21468	-120.47071000000001	           LOS GATOS C AB NUNEZ CYN NR COALINGA CA
11230500	1.71928726618974	0.8518209895515358	1.14541616107724	0.580900151844573	1.06030707619129	0.102895894706915	7.89590602540426	35.4	10.892307692307698	116.0	24.9462365591398	0.0	244.0	18.0	34.0	98.41339077220371	155.39428344594523	0.4426835576112633	1.225635402008979	0.434756162578738	34.0	1.4632155123413524	0.1422570636998537	0.0	0.0	135.53	37.33939	-118.97345	                 BEAR C NR LAKE THOMAS A EDISON CA
11237500	1.8784154235398898	0.64142496461221	1.09525368843025	0.48767509949290605	1.6542971134016102	0.0077708016324686095	9.603074859492759	85.45	37.1521739130435	212.3	67.3968253968254	0.00027378507871321	220.0	18.0	34.0	47.022604074401954	102.66227625616119	0.6324260051119032	1.6022275425987689	0.6386867408802325	6.4	1.2759820767276993	0.015949775959096243	1.0	0.0	59.82	37.19856	-119.21373	                         PITMAN C BL TAMARACK C CA
11253310	0.0663215937715101	0.0564919220087594	0.464075876844211	0.37621670742263796	2.75574346742043	0.0	0.26407740030001997	139.4	41.6119402985075	250.15	80.6935483870968	0.471184120465435	151.05	18.0	35.0	3.098640488110145	18.715956191022133	1.4244289213088055	1.920164522432695	1.869507190176556	0.03	0.5163554811019205	0.0	1.0	47.0	120.44	36.40217	-120.43348999999999	                       CANTUA C NR CANTUA CREEK CA
11264500	1.9409766314828403	0.735110166350866	1.62130154800838	0.56477679106361	1.26040700094799	0.0345044630125691	9.09663115785912	41.85	12.4925373134328	149.3	47.3968253968254	0.0	232.3	18.0	35.0	373.8799045682105	612.9825724204486	0.4913509565672416	1.2863521975998535	0.5108018764456019	119.0	1.4871085426271256	0.0668663913051765	0.0	0.0	467.98	37.731590000000004	-119.55877	      MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA
11266500	1.9492245768274599	0.7125349927052841	1.69675272403501	0.576039592251156	1.34911173619057	0.049925318425997005	8.89845381357476	41.75	13.688524590163901	152.6	57.584905660377395	0.0	226.95	18.0	35.0	668.6195948060075	1083.0572335036006	0.5080307453086704	1.2628900306434836	0.4896776640859579	217.0	1.5554434959414318	0.06580722482829135	0.0	0.0	833.08	37.71687	-119.66628	           MERCED R A POHONO BRIDGE NR YOSEMITE CA
11274500	0.12731075987426899	0.10552542875217899	0.0	0.23028423205896198	3.71780477967496	0.0	0.41509117810892704	103.65	74.03571428571429	293.85	150.69230769230802	0.716221765913758	144.47368421052602	18.0	34.0	19.90958048152028	130.52558331312636	1.2275739263416932	2.3735282091284806	2.141136166669014	0.0	0.17077205635527204	0.0	1.0	71.0	347.75	37.315490000000004	-121.12521000000001	                          ORESTIMBA C NR NEWMAN CA
11274630	0.103055075380863	0.081833307134944	0.5757106835116221	0.36150491744888996	4.21850386453613	0.0	0.40462997178837395	144.85	61.6382978723404	242.6	85.1228070175439	0.42861054072553	146.7	18.0	34.0	8.17371366454625	42.32634593086188	1.3459349263247593	1.833188465629432	1.4156884180730318	0.14	0.5750140258015639	0.0	1.0	41.0	187.44	37.4866	-121.2091	                      DEL PUERTO C NR PATTERSON CA
11284400	0.531312470017324	0.188246201523947	0.501697158041157	0.26429331139477996	2.3093096871253795	0.0	2.0524962630443	100.45	22.5730337078652	249.4	55.4222222222222	0.365776865160849	146.2	18.0	35.0	9.537083072590804	47.5229990702046	0.9603064465052898	1.8127106981567829	1.7248751330442078	0.31	0.5557254728368703	0.0	1.0	36.0	41.72	37.84187	-120.18491000000002	             BIG C AB WHITES GULCH NR GROVELAND CA
11299600	0.63218677637987	0.30563971498143294	0.377084684999753	0.258387529254283	2.58280407186577	0.0	2.42559740582277	103.5	20.9090909090909	264.1	53.35353535353539	0.406707734428474	136.8	18.0	31.0	8.292035679590214	42.865007086009825	0.91540048541371	1.9561310812438413	1.6568325979744762	0.17	0.47033082715735897	0.0	1.0	41.0	37.32	37.961040000000004	-120.6152	                        BLACK C NR COPPEROPOLIS CA
11381500	2.2130137063572404	0.6413529821420699	1.4784472251613798	0.688655305039641	1.1020418205861398	0.630429975010353	5.93328808664916	4.3	1.72	0.0	0.0	0.0	167.15	18.0	35.0	305.15378598247815	413.9754457582521	0.3855219086570982	0.6702521753595602	0.4820347100674916	190.0	1.3337537290897972	0.3604739808350803	0.0	0.0	337.63	40.0546	-122.02415	                          MILL C NR LOS MOLINOS CA
11383500	1.47916360777435	0.419275123811534	1.2071327723258	0.6258153770039511	1.5462976791018501	0.32634302730652	4.895145409597809	12.75	3.1481481481481497	10.0	25.0	0.0	155.9	18.0	34.0	331.8442708752718	593.696631584108	0.5078303622411764	0.8686243532631913	0.5127598618581951	151.0	1.2294923728044485	0.2832653996167112	0.0	0.0	539.78	40.01405	-121.94832	                                 DEER C NR VINA CA
11451100	1.8146640651974197	0.6127575453990279	1.0221070433023298	0.396907333257249	1.8712399165180702	0.00047325595696991396	8.199948214432041	70.75	15.215053763440899	212.4	65.3538461538461	0.0431211498973306	135.35	18.0	35.0	110.19906602002487	324.0686363931843	0.7072703775351751	1.5741676980648829	0.9740677026204182	13.0	0.9709701167572174	0.012704281901496304	1.0	4.0	155.09	39.16545	-122.61998999999999	    NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA
11468500	1.7820639330563	0.497382681629294	0.9582718925539109	0.389544707921004	1.9882140964886998	0.0295188450159447	8.80019385657164	58.2	10.0344827586207	199.2	52.4210526315789	0.0	135.25	18.0	34.0	199.0795394154121	528.4076008207742	0.5315837292471679	1.474134903307642	0.7966292641896352	32.0	1.0498316432402803	0.04018494328192461	0.0	0.0	273.51	39.42822	-123.73778999999999	                           NOYO R NR FORT BRAGG CA
11473900	1.84294893577093	0.504426394629391	2.09185932869508	0.491465350409404	1.6371874546936598	0.0074985562250263205	7.353668867458	53.2	7.09333333333333	180.0	53.731343283582106	0.0	144.8	18.0	34.0	1485.7725493195926	3234.052054794528	0.5154277972555357	1.2421301190933434	0.8022156568881518	340.0	1.5345552056700236	0.01682626322006605	0.0	0.0	1925.01	39.70627	-123.32529	                           MF EEL R NR DOS RIOS CA
11475560	3.6448287509264303	0.705529985365452	1.30840026002826	0.44218849146277894	1.41562832943939	0.10200136282812199	15.708209875530601	48.95	8.981651376146788	178.15	47.506666666666696	0.0	136.25	18.0	35.0	24.079085575719734	54.7901088891992	0.4737655703708482	1.3295286055435729	0.6882378938253211	5.3	1.32895412076061	0.04983577952852288	0.0	0.0	16.79	39.7296	-123.64391	                           ELDER C NR BRANSCOMB CA
11476600	3.57564712634523	0.7396587575013871	1.41691813131098	0.44560403702847995	1.5480191660589497	0.0238358090728484	16.5488617277205	58.9	11.326923076923098	185.65	52.2957746478873	0.0	132.75	18.0	34.0	111.06253724132324	251.298981416436	0.5147760268494564	1.4033723233153643	0.7627962819570859	21.0	1.2695550047954172	0.02431062775140161	0.0	0.0	71.85	40.35125	-124.00393000000001	                                BULL C NR WEOTT CA
11478500	3.40738131612638	0.74860834417216	1.7638330791701	0.4313231440899579	1.28757615287308	0.0269286591721539	14.5329271722735	54.05	6.177142857142861	181.6	49.0810810810811	0.0	132.55	18.0	34.0	806.6962718415338	1777.888574640648	0.4305486464329911	1.2716486773839015	0.8827971523582783	171.0	1.388378797689562	0.019833982824136603	0.0	0.0	572.38	40.48042	-123.89088000000001	                     VAN DUZEN R NR BRIDGEVILLE CA
11480390	2.29162373161003	0.573049685612827	1.32288549673759	0.408522375772141	1.91262024470983	0.0	10.4680355164041	73.75	13.053097345132699	200.5	56.478873239436595	0.173579739904175	134.9	18.0	33.0	224.8440637185772	552.2528485873509	0.50241603167989	1.4326003273712988	1.1595616545401752	34.0	1.3253629874479969	0.0024461397419342228	1.0	15.0	242.6	40.28431	-123.3353	               MAD R AB RUTH RES NR FOREST GLEN CA
11481200	2.9588309446961003	0.678144003969703	1.5452447768285802	0.443372199682707	1.43532147406748	0.0905279376436463	12.6924811034733	39.65	4.00505050505051	161.0	32.5252525252525	0.0	132.8	18.0	34.0	130.82095981963073	269.33690802056447	0.38526712247883377	1.155495635618885	0.8735297742432249	37.0	1.352994200960136	0.06420989428285392	0.0	0.0	105.4	41.01096	-124.08173000000001	                           LITTLE R NR TRINIDAD CA
11482500	3.1242624332122304	0.682156835847836	2.01263878771169	0.501222331596818	1.19364915411152	0.0316878621993257	12.9818016106915	33.15	4.70212765957447	160.25	46.449275362318794	0.0	136.85	18.0	34.0	940.547387068202	1686.9768358845306	0.3832746026127543	1.161241107707599	0.7578007367913655	301.0	1.5416554444107515	0.03933879409875711	0.0	0.0	718.04	41.29929	-124.05118	                              REDWOOD C A ORICK CA
11522500	2.17666066390435	0.6941921606729211	2.4973054645387203	0.6499289678067671	1.47607898705042	0.166452554202289	6.63543843151333	5.3	2.5853658536585398	110.85	31.6714285714286	0.0	167.95	18.0	35.0	1766.6181946182728	2406.213767441772	0.4143635603605932	0.8508986774654768	0.5136082352847461	1020.0	1.6381581537064065	0.13902268229104767	0.0	0.0	1943.12	41.377629999999996	-123.47756000000001	                           SALMON R A SOMES BAR CA
11523200	2.6524173143998997	0.904513883657718	2.22623980056632	0.587634313191209	1.32319435451565	0.18527887089600303	9.95394761572313	25.1	6.121951219512201	139.5	34.4444444444444	0.0	190.75	18.0	34.0	413.3734600209357	618.3959499913675	0.4284342255120699	1.0031289674433297	0.5598879635414009	166.0	1.6159721525570812	0.11369863947632157	0.0	0.0	382.94	41.111259999999994	-122.70558	           TRINITY R AB COFFEE C NR TRINITY CTR CA
11528700	1.58569202707284	0.42786208429479705	1.7943658099799698	0.551096329656216	1.88682386617926	0.0420102059253461	6.27434781437962	36.65	8.32954545454546	161.15	53.7166666666667	0.0	147.0	18.0	35.0	1281.2226220275345	2595.205317643925	0.5636917658461432	1.1763028353671527	0.5566494426014145	379.5	1.4673484277267137	0.06790389000650217	0.0	0.0	1980.08	40.64986	-123.4942	                        SF TRINITY R BL HYAMPOM CA
11532500	5.391817363086361	0.965472332510272	2.06119044310451	0.527081345441868	1.38501698150213	0.358157970431299	19.845982777145604	16.8	2.6456692913385798	133.9	45.389830508474596	0.0	132.1	18.0	34.0	3621.8822771559694	6157.8957626005895	0.33012579314906304	1.0015074788474865	0.7248723228244898	1520.0	1.4578055265081784	0.09818099341407363	0.0	0.0	1577.96	41.7915	-124.07619	                       SMITH R NR CRESCENT CITY CA
12010000	7.19687016694046	0.9077853632617	1.76787819416244	0.504302691744989	1.1913095539663998	0.499020191453898	26.843844781658	13.8	2.37931034482759	104.85	23.3	0.0	113.05	17.0	35.0	421.4400813516896	630.2465275188789	0.2056675692934769	0.8706576420773435	0.7151522648025174	215.0	1.4341303230141338	0.13287772681798693	0.0	0.0	142.18	46.37399	-123.74348	                    NASELLE RIVER NEAR NASELLE, WA
12013500	4.65182163541431	0.676634731688222	1.9427682879205599	0.500324304076317	1.3922374738569	0.20286095316819103	17.8952340830511	16.45	2.99090909090909	127.45	32.2658227848101	0.0	115.85	17.0	35.0	643.046209273183	994.5883813453081	0.2420828444580354	0.9369424645435523	0.7224101923942104	309.0	1.4773432862216205	0.08864059717329723	0.0	0.0	337.69	46.650929999999995	-123.65266000000001	                    WILLAPA RIVER NEAR WILLAPA, WA
12020000	4.93672935389821	0.658297266348249	1.7660755564900903	0.46971586451902203	1.6585296947860602	0.20788657684290698	18.610006358976896	19.3	2.83823529411765	131.65	32.109756097561004	0.0	113.7	17.0	35.0	579.7097885669538	1102.7379357791078	0.2304839817852914	0.972084828169755	0.7728951244832709	259.0	1.4179508716456024	0.0879750540802016	0.0	0.0	294.22	46.61732	-123.27763999999999	                      CHEHALIS RIVER NEAR DOTY, WA
12025000	3.1919259481386297	0.677982130361714	1.9712777359695401	0.538072649173661	1.2263604022388601	0.23565434990467604	11.4805965338175	11.95	2.39	110.95	25.8023255813953	0.0	122.3	17.0	35.0	520.0608926497429	744.8711909605169	0.2318541565581637	0.8846139636423731	0.642851875846298	280.0	1.5025163611490142	0.1288310675671666	0.0	0.0	404.9	46.6201	-122.94513	                  NEWAUKUM RIVER NEAR CHEHALIS, WA
12025700	4.8354369165095	0.949755164146208	1.81079162809228	0.5504841873520621	0.9251363764209319	0.497367729492012	17.095239387968302	8.15	2.0375	91.9	24.8378378378378	0.0	125.9	17.0	35.0	203.1354036295369	279.8034815971354	0.21749097504029904	0.8094300832957472	0.6325150403136773	117.0	1.4473104872264173	0.16737604274047002	0.0	0.0	103.3	46.7726	-122.59401000000001	                  SKOOKUMCHUCK RIVER NEAR VAIL, WA
12035000	6.754326054727071	0.9665682571723442	1.84343094751492	0.5635030861528411	1.21316679238064	0.7594902654710519	22.784707964131602	10.25	2.1134020618556697	90.55	31.7719298245614	0.0	115.45	17.0	35.0	2101.6730287859823	2857.432056121665	0.20879574470676002	0.8337830838958166	0.6060659856550528	1190.0	1.4750153604010872	0.17700184324813045	0.0	0.0	769.9	47.00065	-123.49488000000001	                      SATSOP RIVER NEAR SATSOP, WA
12040500	9.68843810576967	1.18809309543026	1.40647421370307	0.515538191263736	1.0193492919819	1.06098027455569	31.816681564045002	9.0	1.7475728155339798	63.9	14.522727272727302	0.0	117.1	17.0	34.0	4523.562444641277	6306.1830909723985	0.1850853516520164	0.7352046668122022	0.7533937459502875	2640.0	1.3374414687625191	0.24096052908283405	0.0	0.0	1153.44	47.537859999999995	-124.31575	                  QUEETS RIVER NEAR CLEARWATER, WA
12041200	9.58525642825108	1.2311969094025101	1.06148057723038	0.621794812131934	0.526821718092534	2.4249376404494103	25.5178053241137	3.55	1.36538461538462	7.8	6.0	0.0	129.25	17.0	34.0	2557.577824301473	2803.7739234548553	0.15641434644601418	0.556719171397044	0.6017873113601581	1840.0	1.2238141769370658	0.4379143380733272	0.0	0.0	655.8	47.80675	-124.25103	        HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA
12043000	7.82488152839181	0.944511193282198	1.77305248938596	0.5021421132777191	0.8626951094232869	0.48613707865526706	27.064049304241	10.55	1.78813559322034	99.9	22.2	0.0	112.25	17.0	30.0	1057.3207082230538	1628.0703914256835	0.2088516406278284	0.8317721696473115	0.7985852427494269	565.0	1.40922237539839	0.13903066388158614	0.0	0.0	337.19	47.96008	-124.39299	                      CALAWAH RIVER NEAR FORKS, WA
12048000	2.33485956161167	0.488962857884177	1.44256703522466	0.6793310345917011	0.928180244735305	0.628240924266253	5.87163633064229	1.15	1.15	1.85	5.28571428571429	0.0	187.75	17.0	35.0	393.5994680434954	334.02830925139665	0.2425777292262601	0.5118400740276844	0.4753480103263593	300.0	1.404981573651136	0.4242891913196016	0.0	0.0	405.01	48.01426	-123.13268000000001	                   DUNGENESS RIVER NEAR SEQUIM, WA
12054000	5.90040040617029	1.03248961321364	1.4491344868219	0.6008426579579139	1.0780775208753	0.9405521086103259	16.3884079530587	3.25	1.41304347826087	35.55	13.166666666666698	0.0	150.25	17.0	35.0	422.9597934918648	457.54769487695296	0.2282266631377524	0.5782594393637313	0.6325022327762738	311.0	1.3509558326635407	0.326272147195604	0.0	0.0	171.68	47.68398	-123.01155	                  DUCKABUSH RIVER NEAR BRINNON, WA
12056500	8.70475810981913	1.24447701455561	1.38873250243417	0.5784099676040091	0.7570712397510619	0.9821593331113779	25.6360232710427	4.0	1.53846153846154	53.25	16.9047619047619	0.0	135.55	17.0	35.0	531.5486296006263	629.1861423170757	0.2104495739211369	0.632989844260322	0.6890030402957313	384.0	1.3394823358588166	0.28219431232980685	0.0	0.0	146.97	47.51426	-123.32988999999999	 NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA
12073500	1.69768984311851	0.42341999004344605	0.919668440957412	0.655808945899276	1.6210299046763101	0.549581743480016	4.996197668000099	7.5	2.5	0.0	0.0	0.0	134.3	17.0	34.0	10.743312666076159	15.012817394155087	0.2841963004594053	0.7103483583943321	0.4850617994405406	6.5	1.1169739141905484	0.42817333377304345	0.0	0.0	15.67	47.38926	-122.69901999999999	                         HUGE CREEK NEAR WAUNA, WA
12082500	5.4883289762332	0.77720332124623	1.12698818264874	0.6941237911445899	0.915336125880359	1.78250504032841	12.1629755692997	1.25	1.5625	2.05	4.55555555555556	0.0	177.0	17.0	34.0	774.2356872534019	653.1952661008651	0.17462353054342988	0.4322459228728052	0.4806433812345641	633.0	1.286429980427931	0.516638546356599	0.0	0.0	350.0	46.75261	-122.08372	                 NISQUALLY RIVER NEAR NATIONAL, WA
12092000	5.419860160739749	0.7450496220319099	1.18686726814273	0.694986625401127	0.477865776448275	1.8993259175424497	11.375641859077803	0.6	1.33333333333333	0.65	2.6	0.0	195.55	17.0	34.0	528.2535630888157	390.26993298674637	0.11543682278579738	0.3699970571197786	0.4982433677905258	441.0	1.3042978753825425	0.5451927258493066	0.0	0.0	240.88	46.90372	-122.03511	                  PUYALLUP RIVER NEAR ELECTRON, WA
12095000	2.65863567896673	0.582938765162704	1.6072640346795801	0.604888472247746	1.10344271479878	0.43977504462352096	7.16714464616171	3.0	1.9354838709677402	41.3	9.38636363636364	0.0	144.95	17.0	26.0	228.67052753501102	280.3071042101276	0.18818323285585306	0.6362912683354608	0.6370096032890948	169.0	1.3906470738836774	0.27200706916844275	0.0	0.0	205.84	47.13955	-122.09261000000001	          SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA
12114500	5.76060364897668	0.795456833072183	1.91424965169653	0.5957048004947729	1.07614098453868	0.7719063470030769	16.6437711391901	2.6	1.6774193548387097	62.05	17.9855072463768	0.0	170.55	17.0	35.0	158.12163642052562	175.96160050247857	0.18253509218028446	0.6932593070267532	0.5929148798792497	107.0	1.49884611217719	0.2339970723652153	0.0	0.0	66.56	47.34205	-121.54898999999999	 CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA
12115000	5.86204132224605	0.813411205404923	1.88232292356118	0.5897044422655171	1.1026823365246998	0.7139811903352529	16.183573647599097	2.95	1.7352941176470602	63.85	17.985915492957698	0.0	161.05	17.0	35.0	247.3006101376721	286.99156052542185	0.18448879978523752	0.6781673433092851	0.6043125972683894	173.0	1.4718928505569049	0.2426197006412481	0.0	0.0	102.8	47.37011	-121.6251	                  CEDAR RIVER NEAR CEDAR FALLS, WA
12115500	6.79807982784289	0.949404932365708	1.8218252106089499	0.530137027078613	1.23460865997345	0.5919134384392261	20.012311490088102	4.95	1.7068965517241397	75.85	15.802083333333302	0.0	144.6	17.0	35.0	97.15382509386744	133.23533875614294	0.1810731511756893	0.7162319364275725	0.7594084907628446	60.0	1.4821855944515945	0.19556615482347428	0.0	0.0	34.72	47.35066	-121.66316	                    REX RIVER NEAR CEDAR FALLS, WA
12117000	5.10860003026406	0.784869328130058	1.61789504877605	0.697622835870975	1.27887614541113	1.1455537671466	12.8192921561643	1.35	1.5	5.9	5.130434782608701	0.0	143.7	17.0	34.0	93.30590224655771	86.28175765343363	0.1842039685376496	0.5941206339741242	0.44533916466975615	75.0	1.3932666301910823	0.35367537535619786	0.0	0.0	44.85	47.38649	-121.84622	                     TAYLOR CREEK NEAR SELLECK, WA
